ObjectID,GlobalID,Order,Family,Final ID,"Please describe the ""other"" bug",Please include any other notes about the particular bug.,ParentGlobalID,CreationDate,Creator,EditDate,Editor,How many of these are in the sample?
2965,d8aaf219-f6d2-468c-87c1-0633e9907a51,Ephemeroptera,Leptophlebiidae,(Ephemeroptera) Leptophlebiidae,,,3b263e39-2b9f-4a2c-857c-3f2b11921f7e,12/10/2024 16:22,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 16:22,rhett.parsons@dec.ny.gov_nysdec,1
2974,12eaf9a2-1d59-4282-8bba-f3e8896fa0df,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,8206a61f-28cf-4e65-8bda-9d2207c36c29,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,1
2972,319a3da6-4662-4ad5-8502-e145e0e594e7,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,8206a61f-28cf-4e65-8bda-9d2207c36c29,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,1
2968,47e45fe2-f713-403a-88b0-4790997a402d,Odonata: Anisoptera,Libellulidae,(Odonata: Anisoptera) Libellulidae,,,8206a61f-28cf-4e65-8bda-9d2207c36c29,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,1
2975,4a2f6c71-7677-436a-8104-79baf3ec5cc9,Diptera,Limoniidae,(Diptera) Limoniidae,,,8206a61f-28cf-4e65-8bda-9d2207c36c29,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 17:13,lauren.roberts@dec.ny.gov_nysdec,1
2970,575905de-6220-4f62-89a2-9839bf7f79e9,Plecoptera,Peltoperlidae,(Plecoptera) Peltoperlidae,,,8206a61f-28cf-4e65-8bda-9d2207c36c29,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,1
2973,75f99c80-27a1-4965-8d77-03be4ebadfc8,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,8206a61f-28cf-4e65-8bda-9d2207c36c29,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,4
2969,b463a0ab-1ab2-4c6f-8c02-772584548745,Hemiptera,Other,(Hemiptera) Vellidae,"Riffle bug, Vellidae",,8206a61f-28cf-4e65-8bda-9d2207c36c29,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,1
2967,c25a55fc-24f7-47c2-8b4c-b1fbadff3b24,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,8206a61f-28cf-4e65-8bda-9d2207c36c29,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,1
2971,c449a2a5-52ca-4853-8f93-b0d21d31d360,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,8206a61f-28cf-4e65-8bda-9d2207c36c29,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 17:05,lauren.roberts@dec.ny.gov_nysdec,1
2976,140e6fd2-ab7e-4ee7-8079-2bfe7064d536,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,5c965bbe-cf25-4e28-81ea-3944ccbf5a64,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,2
2983,1c7bae03-1b4e-465a-86ff-370346ad83b6,Ephemeroptera,Leptohyphidae,(Ephemeroptera) Leptohyphidae,,,5c965bbe-cf25-4e28-81ea-3944ccbf5a64,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,1
2977,3b025a16-b178-4ff4-87b3-f27b46c50680,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,5c965bbe-cf25-4e28-81ea-3944ccbf5a64,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,1
2980,44c921f3-1529-4652-8f76-2e5dac24ff8c,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,5c965bbe-cf25-4e28-81ea-3944ccbf5a64,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,2
2979,633f760e-ba21-41d5-85d5-163978f7100e,Diptera,Athericidae,(Diptera) Athericidae,,,5c965bbe-cf25-4e28-81ea-3944ccbf5a64,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,1
2981,ae9770fb-a184-4b46-89a7-2b8ddf15b96e,Ephemeroptera,Ephemerellidae,(Ephemeroptera) Ephemerellidae,,,5c965bbe-cf25-4e28-81ea-3944ccbf5a64,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,20
2978,f953e210-84b8-4876-8780-6a5433bbd1c1,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,5c965bbe-cf25-4e28-81ea-3944ccbf5a64,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,1
2982,fcf437d4-a9b2-4714-878b-3ac52a3abd68,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,5c965bbe-cf25-4e28-81ea-3944ccbf5a64,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 17:45,rhett.parsons@dec.ny.gov_nysdec,3
2988,0bd4e9e3-3237-419e-8610-fb9f42b60b0d,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,7503fe2b-f2b9-4435-8a0a-419b51698bd3,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,2
2986,30f4a767-5f9f-4e81-8ecc-9163d6f320af,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,7503fe2b-f2b9-4435-8a0a-419b51698bd3,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,2
2987,46bd589d-d1eb-4883-8c84-5b37f6832e57,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,7503fe2b-f2b9-4435-8a0a-419b51698bd3,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,1
2985,54182376-55c9-4eb9-8c81-ab5a2f967bad,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,7503fe2b-f2b9-4435-8a0a-419b51698bd3,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,2
2989,558d03c2-6294-48eb-8769-4a404102a469,Ephemeroptera,Ephemerellidae,(Ephemeroptera) Ephemerellidae,,,7503fe2b-f2b9-4435-8a0a-419b51698bd3,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:03,lauren.roberts@dec.ny.gov_nysdec,1
2984,d440a79e-22f7-434f-827c-8a895d63439b,Diptera,Limoniidae,(Diptera) Limoniidae,,,7503fe2b-f2b9-4435-8a0a-419b51698bd3,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,12/10/2024 18:00,lauren.roberts@dec.ny.gov_nysdec,1
2993,0bf97afe-24d4-43a0-85ed-e455e38bc585,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,2eaef0b9-c179-43bc-8c5d-d0a7517afe58,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,4
2996,48595546-3efa-4674-8866-9cdd70651ead,Diptera,Limoniidae,(Diptera) Limoniidae,,,2eaef0b9-c179-43bc-8c5d-d0a7517afe58,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,1
2995,8756d0d3-4923-4c66-87d7-d4d34cb3c944,Diptera,Tipulidae,(Diptera) Tipulidae,,,2eaef0b9-c179-43bc-8c5d-d0a7517afe58,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,1
2994,8ae9e4d9-4da8-4e49-83c7-e3a9fd0e0b46,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,2eaef0b9-c179-43bc-8c5d-d0a7517afe58,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,1
2992,982aa4a2-9410-47c9-8b92-bd0fff4bbdc1,Coleoptera,Gyrinidae,(Coleoptera) Gyrinidae,,adult,2eaef0b9-c179-43bc-8c5d-d0a7517afe58,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,1
2991,e738d4df-78f9-483d-81ce-137ce8963563,Coleoptera,Gyrinidae,(Coleoptera) Gyrinidae,,Larval stage of this beetle ,2eaef0b9-c179-43bc-8c5d-d0a7517afe58,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,1
2990,fc781e22-77af-41b5-89c9-c304810ccbfe,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,2eaef0b9-c179-43bc-8c5d-d0a7517afe58,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,2
2997,fdb82d2b-1bb1-492c-8a94-ce7960715742,Diptera,Athericidae,(Diptera) Athericidae,,,2eaef0b9-c179-43bc-8c5d-d0a7517afe58,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 20:31,rhett.parsons@dec.ny.gov_nysdec,1
2998,04a75d5e-72c7-4e1a-812f-bb6eb2283003,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,3888fbe9-8dcc-4a3d-80cc-56cb7b1a684c,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,2
3000,509a2192-f987-4f9e-8147-7df002392555,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,3888fbe9-8dcc-4a3d-80cc-56cb7b1a684c,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,1
2999,815a4be4-b33b-4100-8f90-1f9b66242855,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,3888fbe9-8dcc-4a3d-80cc-56cb7b1a684c,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,3
3002,ad24ad75-ee53-447b-882b-40560b77991a,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,3888fbe9-8dcc-4a3d-80cc-56cb7b1a684c,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,1
3001,d4d8970f-686e-497d-892c-71ab7ed19cff,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,3888fbe9-8dcc-4a3d-80cc-56cb7b1a684c,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,3
3003,e7e73509-2ebb-4784-8618-3cfe90254611,Ephemeroptera,Siphlonuridae,(Ephemeroptera) Siphlonuridae,,,3888fbe9-8dcc-4a3d-80cc-56cb7b1a684c,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,1
3004,ea716f98-4234-4870-8fc6-d2ef5c748783,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,3888fbe9-8dcc-4a3d-80cc-56cb7b1a684c,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,12/10/2024 21:06,rhett.parsons@dec.ny.gov_nysdec,1
3007,47aa9b78-86a3-46ad-8b40-069457c244b4,Plecoptera,Perlodidae,(Plecoptera) Perlodidae,,,7503fe2b-f2b9-4435-8a0a-419b51698bd3,12/11/2024 20:03,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:03,lauren.roberts@dec.ny.gov_nysdec,1
3005,98dbf1d2-1101-4a96-8e16-b06f20b27b1f,Ephemeroptera,Leptophlebiidae,(Ephemeroptera) Leptophlebiidae,,,7503fe2b-f2b9-4435-8a0a-419b51698bd3,12/11/2024 20:03,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:03,lauren.roberts@dec.ny.gov_nysdec,1
3006,adf7d866-f810-48ea-8c57-de7397d12607,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,7503fe2b-f2b9-4435-8a0a-419b51698bd3,12/11/2024 20:03,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:03,lauren.roberts@dec.ny.gov_nysdec,1
3013,4a15e5c4-eadd-4a13-871a-ee0f72646e7f,Megaloptera,Sialidae,(Megaloptera) Sialidae,,,290cf92e-96c2-44fb-816b-ca3d022d3c6b,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,1
3008,91f73c65-30e0-4d46-8c0d-963a47fc1596,Diptera,Limoniidae,(Diptera) Limoniidae,,,290cf92e-96c2-44fb-816b-ca3d022d3c6b,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,1
3010,94303c62-12c5-4381-838f-754ab63c530e,Hemiptera,Other,(Hemiptera) Vellidae,"Riffle bug, Vellidae",,290cf92e-96c2-44fb-816b-ca3d022d3c6b,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,1
3012,a316a241-36ec-4c5c-8174-a529a93f0b3d,Diptera,Dixidae,(Diptera) Dixidae,,,290cf92e-96c2-44fb-816b-ca3d022d3c6b,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,1
3011,a6fb7e66-f2b1-4dc4-8864-b8d8bbeef0e2,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,290cf92e-96c2-44fb-816b-ca3d022d3c6b,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,2
3009,b441129f-ce6f-467b-816b-fd56e5d2c1f5,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,290cf92e-96c2-44fb-816b-ca3d022d3c6b,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,12/11/2024 20:40,lauren.roberts@dec.ny.gov_nysdec,1
3017,0027aedf-cac8-46b5-897a-79670ffbb978,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,2
3016,09bbf1d2-e3e2-4ab5-8fe0-002b90613118,Diptera,Athericidae,(Diptera) Athericidae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,1
3022,24e1581a-3f25-4a26-8a18-468300796eca,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,1
3018,4ad43078-0ff9-4895-8e8f-9957879d02cd,Trichoptera,Limnephilidae,(Trichoptera) Limnephilidae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,1
3015,62532856-e25b-4bf6-8028-63a0b0e54405,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,1
3025,6ee28c84-1ab3-49a8-801d-71489421b0bd,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,2
3021,c6779a16-cdb9-45ab-8fde-4548acad779d,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,1
3019,c8f36343-e0a1-475f-861f-129cbc1a5675,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,2
3014,df1202d7-20ec-45c1-8230-619b7b7d28d3,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,2
3024,e3ceb6d1-ce61-4135-8c95-c542a0635fc5,Hemiptera,Other,(Hemiptera) Other,Veliidae,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,1
3023,e5157f7e-9db8-48f1-8c74-e289b746302d,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,1
3020,e7fc707b-91d9-4d94-833c-d6cade2a9cb9,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,c7db0589-6680-4d87-8b8d-46151f70f9a4,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,12/11/2024 21:21,rhett.parsons@dec.ny.gov_nysdec,1
3030,23b9177b-e3e5-4131-89fb-cb13a9a49a07,Mollusca: Gastropoda,Lymnaeidae,(Mollusca: Gastropoda) Lymnaeidae,,,beee936e-7ae6-4c74-8f41-67966858283b,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,2
3029,29a499a7-0107-4ee1-86d9-bddc58e9853e,Mollusca: Gastropoda,Physidae,(Mollusca: Gastropoda) Physidae,,,beee936e-7ae6-4c74-8f41-67966858283b,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,1
3027,39233292-a537-443b-83d0-0a5fc2a401a8,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,beee936e-7ae6-4c74-8f41-67966858283b,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,3
3028,41eada61-0c21-431e-826e-55df5818ebec,Trichoptera,Phryganeidae,(Trichoptera) Phryganeidae,,,beee936e-7ae6-4c74-8f41-67966858283b,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,1
3026,4e249452-fa3f-4db8-81b9-ca8b81d94314,Crustacea: Isopoda,Valvifera,(Crustacea: Isopoda) Valvifera,,,beee936e-7ae6-4c74-8f41-67966858283b,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,4
3031,cb580e56-896e-49d7-8782-d60bbf40f0e3,Trichoptera,Polycentropodidae,(Trichoptera) Polycentropodidae,,,beee936e-7ae6-4c74-8f41-67966858283b,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 15:22,rhett.parsons@dec.ny.gov_nysdec,1
3042,1bb70863-b7ab-4c5f-89ce-dceb5da54e67,Ephemeroptera,,(Ephemeroptera) ,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,
3039,2a09799b-481c-4cd7-873e-682a54125cd6,Diptera,Simuliidae,(Diptera) Simuliidae,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,1
3041,33b903c5-6804-44e7-89d8-a1e483b37884,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,5
3040,59523af4-6112-4ad8-8941-d58228182960,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,1
3035,64b35950-3a67-42d8-872c-79931a492d6e,Hemiptera,Other,(Hemiptera) Other,Veliidae,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,1
3037,9087fce9-4c6f-4c85-8c08-020109c8c133,Diptera,Tipulidae,(Diptera) Tipulidae,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,2
3036,af88a845-8f1c-4875-8a61-0eb59e728cd6,Wormlike,Turbellaria,(Wormlike) Turbellaria,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,
3033,b349846b-17c8-48d4-8689-ab64e38045c5,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,8
3034,b7974885-9200-4d8c-8e7c-45b732a660bd,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,2
3038,e575de61-f215-43b8-8e73-800e09ee4e2b,Odonata: Zygoptera,Coenagrionidae,(Odonata: Zygoptera) Coenagrionidae,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,1
3032,ec42dd84-0c2f-4960-8813-e750ce911115,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,d7b99572-f180-46c5-8e14-44b0502877bf,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,12/18/2024 18:04,rhett.parsons@dec.ny.gov_nysdec,2
3047,0715d382-5b38-4adf-8bc5-870f14f05728,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,2
3048,1548f9b4-5abb-44b6-8a19-65eb9e69a0fd,Crustacea: Isopoda,Valvifera,(Crustacea: Isopoda) Valvifera,,,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,1
3044,1e4d757f-d102-42a3-8968-ce0c6a3054e4,Hemiptera,Other,(Hemiptera) Gerridae,Gerridae (Water Strider),,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,1
3051,4951c70d-4e28-419f-8047-e42eddd76507,Diptera,Dixidae,(Diptera) Dixidae,,,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,1
3043,5aadc806-8c6e-4e31-8f34-0dd39ea05e5b,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,1
3045,8785dc49-6dd6-4300-8ca3-1ead711dd140,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,1
3050,c6baea4e-b128-4e05-8775-10e1c8e814fd,Ephemeroptera,Leptophlebiidae,(Ephemeroptera) Leptophlebiidae,,,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,1
3046,ddf6c820-57b1-4bf6-85e0-83d633804f24,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,2
3049,f5de2fa3-7b28-4821-84ed-5034751b6335,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,1
3052,fcbd7062-28f2-4813-82f0-122d774f033a,Diptera,Tipulidae,(Diptera) Tipulidae,,,346e7331-f390-4d6e-87bb-12a0ce188954,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,12/18/2024 18:31,lauren.roberts@dec.ny.gov_nysdec,1
