"WMFDH_SAMPLE_ID","WMFDH_MACRO_FAMILY"
"42.5598_-73.5014273_20210814","(EPHEMEROPTERA) BAETIDAE"
"42.5598_-73.5014273_20210814","(EPHEMEROPTERA) LEPTOPHLEBIIDAE"
"42.5598_-73.5014273_20210814","(PLECOPTERA) PERLIDAE"
"42.5598_-73.5014273_20210814","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.5598_-73.5014273_20210814","(COLEOPTERA) PSEPHENIDAE"
"42.5598_-73.5014273_20210814","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.5598_-73.5014273_20210814","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.5598_-73.5014273_20210814","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.5598_-73.5014273_20210814","(ODONATA: ANISOPTERA) GOMPHIDAE"
"42.5598_-73.5014273_20210814","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.10274_-73.2997915_20210717","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.10274_-73.2997915_20210717","(DIPTERA) TIPULIDAE"
"43.10274_-73.2997915_20210717","(DIPTERA) "
"43.10274_-73.2997915_20210717","(EPHEMEROPTERA) EPHEMERELLIDAE"
"43.10274_-73.2997915_20210717","(EPHEMEROPTERA) BAETIDAE"
"43.10274_-73.2997915_20210717","(PLECOPTERA) LEUCTRIDAE"
"43.10274_-73.2997915_20210717","(PLECOPTERA) PTERONARCIDAE"
"43.10274_-73.2997915_20210717","(PLECOPTERA) PERLIDAE"
"42.69821_-73.5778709_20210807","(COLEOPTERA) ELMIDAE"
"42.69821_-73.5778709_20210807","(PLECOPTERA) PERLIDAE"
"42.69821_-73.5778709_20210807","(COLEOPTERA) PSEPHENIDAE"
"42.69821_-73.5778709_20210807","(TRICHOPTERA) BRACHYCENTRIDAE"
"42.69821_-73.5778709_20210807","(DIPTERA) LIMONIIDAE"
"42.69821_-73.5778709_20210807","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.69821_-73.5778709_20210807","(DIPTERA) ATHERICIDAE"
"42.69821_-73.5778709_20210807","(EPHEMEROPTERA) ISONYCHIIDAE"
"42.69821_-73.5778709_20210807","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.21234_-73.97038_20210920","(WORMLIKE) TRICLADIDA, PLANARIDAE"
"41.21234_-73.97038_20210920","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.21234_-73.97038_20210920","(EPHEMEROPTERA) BAETIDAE"
"41.21234_-73.97038_20210920","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"41.21234_-73.97038_20210920","(ODONATA: ZYGOPTERA) CALOPTERYGIDAE"
"41.21234_-73.97038_20210920","(MOLLUSCA: GASTROPODA) ANCYLIDAE"
"41.21234_-73.97038_20210920","(TRICHOPTERA) PHILOPOTAMIDAE"
"41.1333_-74.008623_20210801","(MEGALOPTERA) CORYDALIDAE"
"41.1333_-74.008623_20210801","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"41.1333_-74.008623_20210801","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.1333_-74.008623_20210801","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.1333_-74.008623_20210801","(CRUSTACEA: DECAPODA) PLEOCYEMATA: CAMBARIDAE"
"41.1333_-74.008623_20210801","(DIPTERA: CHIRONOMIDAE) CHIRONOMUS"
"41.1333_-74.008623_20210801","(ODONATA: ANISOPTERA) AESHNIDAE"
"41.1333_-74.008623_20210801","(DIPTERA) TIPULIDAE"
"41.1333_-74.008623_20210801","(WORMLIKE) TRICLADIDA, PLANARIDAE"
"41.1333_-74.008623_20210801","(MOLLUSCA: BIVALVIA) SPHAERIDAE"
"41.1333_-74.008623_20210801","(WORMLIKE) OLIGOCHAETA"
"41.1333_-74.008623_20210801","(CRUSTACEA: ISOPODA) ASELLOTA"
"41.1333_-74.008623_20210801","(COLEOPTERA) PSEPHENIDAE"
"41.1333_-74.008623_20210801","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.14591_-74.1144_20210719","(COLEOPTERA) ELMIDAE"
"41.14591_-74.1144_20210719","(DIPTERA: CHIRONOMIDAE) CHIRONOMUS"
"41.14591_-74.1144_20210719","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.14591_-74.1144_20210719","(EPHEMEROPTERA) HEPTAGENIIDAE"
"41.14591_-74.1144_20210719","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.14591_-74.1144_20210719","(EPHEMEROPTERA) LEPTOHYPHIDAE"
"41.14591_-74.1144_20210719","(CRUSTACEA: DECAPODA) PLEOCYEMATA: CAMBARIDAE"
"41.14591_-74.1144_20210719","(DIPTERA: CHIRONOMIDAE)"
"41.14591_-74.1144_20210719","(COLEOPTERA) PSEPHENIDAE"
"41.14591_-74.1144_20210719","(DIPTERA) TIPULIDAE"
"41.14591_-74.1144_20210719","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"41.14591_-74.1144_20210719","(WORMLIKE) OLIGOCHAETA"
"41.14591_-74.1144_20210719","(TRICHOPTERA) ODONTOCERIDAE"
"41.14591_-74.1144_20210719","(HEMIPTERA) CORIXIDAE"
"41.14591_-74.1144_20210719","(COLEOPTERA) ELMIDAE"
"41.14591_-74.1144_20210719","(OTHER) "
"41.14591_-74.1144_20210719","(DIPTERA: CHIRONOMIDAE) "
"41.14591_-74.1144_20210719","(EPHEMEROPTERA) BAETIDAE"
"41.14591_-74.1144_20210719","(PLECOPTERA) PERLIDAE"
"41.14591_-74.1144_20210719","(MOLLUSCA: BIVALVIA) CORBICULIDAE"
"41.146_-73.994_20210831","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.146_-73.994_20210831","(COLEOPTERA) CURCULIONIDAE"
"41.146_-73.994_20210831","(TRICHOPTERA) GLOSSOSOMATIDAE"
"41.146_-73.994_20210831","(EPHEMEROPTERA) BAETIDAE"
"41.146_-73.994_20210831","(CRUSTACEA: ISOPODA) ASELLOTA"
"41.146_-73.994_20210831","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"41.146_-73.994_20210831","(COLEOPTERA) ELMIDAE"
"41.146_-73.994_20210831","(ODONATA: ZYGOPTERA) CALOPTERYGIDAE"
"42.5203_-76.9789_20210830","(PLECOPTERA) PERLIDAE"
"42.5203_-76.9789_20210830","(TRICHOPTERA) PHILOPOTAMIDAE"
"42.5203_-76.9789_20210830","(EPHEMEROPTERA) HEPTAGENIIDAE"
"42.5203_-76.9789_20210830","(TRICHOPTERA) HYDROPSYCHIDAE"
"42.5203_-76.9789_20210830","(DIPTERA) ATHERICIDAE"
"43.50932_-73.6227278_20210825","() "
"43.50932_-73.6227278_20210825","(ODONATA: ANISOPTERA) AESHNIDAE"
"43.50932_-73.6227278_20210825","(WORMLIKE) OTHER"
"43.50932_-73.6227278_20210825","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.50932_-73.6227278_20210825","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.50932_-73.6227278_20210825","(PLECOPTERA) LEUCTRIDAE"
"43.50932_-73.6227278_20210825","(DIPTERA) SIMULIIDAE"
"43.50932_-73.6227278_20210825","(PLECOPTERA) PERLODIDAE"
"43.50932_-73.6227278_20210825","(PLECOPTERA) PERLIDAE"
"43.50932_-73.6227278_20210825","(PLECOPTERA) PTERONARCIDAE"
"43.74664_-73.499771_20210810","(PLECOPTERA) PERLIDAE"
"43.74664_-73.499771_20210810","(DIPTERA) ATHERICIDAE"
"43.74664_-73.499771_20210810","(COLEOPTERA) ELMIDAE"
"43.74664_-73.499771_20210810","(PLECOPTERA) PELTOPERLIDAE"
"43.74664_-73.499771_20210810","(MEGALOPTERA) CORYDALIDAE"
"43.74664_-73.499771_20210810","(DIPTERA) LIMONIIADAE"
"43.74664_-73.499771_20210810","(MOLLUSCA: GASTROPODA) PHYSIDAE"
"43.74664_-73.499771_20210810","(TRICHOPTERA) HELICOPSYCHIDAE"
"43.74664_-73.499771_20210810","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.74664_-73.499771_20210810","(PLECOPTERA) PERLODIDAE"
"43.74664_-73.499771_20210810","(TRICHOPTERA) LIMNEPHILIDAE"
"43.74664_-73.499771_20210810","(DIPTERA) SIMULIIDAE"
"43.74664_-73.499771_20210810","(EPHEMEROPTERA) EPHEMERELLIDAE"
"43.74664_-73.499771_20210810","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.74664_-73.499771_20210810","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.74664_-73.499771_20210810","(EPHEMEROPTERA) BAETIDAE"
"43.55211_-73.597481_20210729","(MEGALOPTERA) CORYDALIDAE"
"43.55211_-73.597481_20210729","(EPHEMEROPTERA) ISONYCHIIDAE"
"43.55211_-73.597481_20210729","(PLECOPTERA) PERLIDAE"
"43.55211_-73.597481_20210729","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.55211_-73.597481_20210729","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.55211_-73.597481_20210729","(PLECOPTERA) PTERONARCIDAE"
"43.55211_-73.597481_20210729","(DIPTERA) TIPULIDAE"
"43.55211_-73.597481_20210729","(COLEOPTERA) PSEPHENIDAE"
"43.55211_-73.597481_20210729","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.4091_-73.700574_20210722","(EPHEMEROPTERA) BAETIDAE"
"43.4091_-73.700574_20210722","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.4091_-73.700574_20210722","(DIPTERA) TIPULIDAE"
"43.4091_-73.700574_20210722","(PLECOPTERA) PERLODIDAE"
"43.4091_-73.700574_20210722","(TRICHOPTERA) LIMNEPHILIDAE"
"43.4091_-73.700574_20210722","(DIPTERA) ATHERICIDAE"
"43.4091_-73.700574_20210722","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"43.4091_-73.700574_20210722","(DIPTERA) SIMULIIDAE"
"43.40184_-73.73477_20210713","(PLECOPTERA) PERLODIDAE"
"43.40184_-73.73477_20210713","(TRICHOPTERA) LIMNEPHILIDAE"
"43.40184_-73.73477_20210713","(PLECOPTERA) CHLOROPERLIDAE"
"43.40184_-73.73477_20210713","(PLECOPTERA) PELTOPERLIDAE"
"43.40184_-73.73477_20210713","(EPHEMEROPTERA) BAETIDAE"
"43.40184_-73.73477_20210713","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.40184_-73.73477_20210713","(DIPTERA) ATHERICIDAE"
"43.40184_-73.73477_20210713","(PLECOPTERA) PTERONARCIDAE"
"43.40184_-73.73477_20210713","(ODONATA: ANISOPTERA) GOMPHIDAE"
"43.41795_-73.71143_20210803","(TRICHOPTERA) GLOSSOSOMATIDAE"
"43.41795_-73.71143_20210803","(TRICHOPTERA) RHYACOPHILIDAE"
"43.41795_-73.71143_20210803","(TRICHOPTERA) LEPIDOSTOMATIDAE"
"43.41795_-73.71143_20210803","(PLECOPTERA) CHLOROPERLIDAE"
"43.41795_-73.71143_20210803","(ODONATA: ANISOPTERA) GOMPHIDAE"
"43.41795_-73.71143_20210803","(TRICHOPTERA) ODONTOCERIDAE"
"43.41795_-73.71143_20210803","(EPHEMEROPTERA) BAETIDAE"
"43.41795_-73.71143_20210803","(PLECOPTERA) PERLODIDAE"
"43.41795_-73.71143_20210803","(DIPTERA) SIMULIIDAE"
"43.41795_-73.71143_20210803","(PLECOPTERA) PTERONARCIDAE"
"43.41795_-73.71143_20210803","(PLECOPTERA) NEMOURIDAE"
"43.41599_-73.71744633_20210831","(DIPTERA: CHIRONOMIDAE) "
"43.41599_-73.71744633_20210831","(DIPTERA) ATHERICIDAE"
"43.41599_-73.71744633_20210831","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.41599_-73.71744633_20210831","(DIPTERA) LIMONIIADAE"
"43.41599_-73.71744633_20210831","(EPHEMEROPTERA) BAETIDAE"
"43.41599_-73.71744633_20210831","(MEGALOPTERA) SIALIDAE"
"43.41599_-73.71744633_20210831","(DIPTERA) EMPIDIDAE"
"43.41599_-73.71744633_20210831","(PLECOPTERA) CHLOROPERLIDAE"
"43.41599_-73.71744633_20210831","(DIPTERA: CHIRONOMIDAE) "
"43.41599_-73.71744633_20210831","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.41599_-73.71744633_20210831","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.41599_-73.71744633_20210831","(COLEOPTERA) PSEPHENIDAE"
"43.41599_-73.71744633_20210831","(HEMIPTERA) OTHER"
"43.41599_-73.71744633_20210831","(DIPTERA) TIPULIDAE"
"43.41599_-73.71744633_20210831","(PLECOPTERA) PERLIDAE"
"43.41599_-73.71744633_20210831","(COLEOPTERA) PSEPHENIDAE"
"43.41599_-73.71744633_20210831","(COLEOPTERA) ELMIDAE"
"43.41599_-73.71744633_20210831","(TRICHOPTERA) ODONTOCERIDAE"
"43.41599_-73.71744633_20210831","(OTHER) "
"43.41599_-73.71744633_20210831","(ODONATA: ANISOPTERA) AESHNIDAE"
"43.63641_-73.507418_20210922","(DIPTERA) SIMULIIDAE"
"43.63641_-73.507418_20210922","(TRICHOPTERA) RHYACOPHILIDAE"
"43.63641_-73.507418_20210922","(PLECOPTERA) CHLOROPERLIDAE"
"43.63641_-73.507418_20210922","(TRICHOPTERA) GLOSSOSOMATIDAE"
"43.63641_-73.507418_20210922","(EPHEMEROPTERA) BAETIDAE"
"43.63641_-73.507418_20210922","(PLECOPTERA) PERLODIDAE"
"43.63641_-73.507418_20210922","(DIPTERA) LIMONIIADAE"
"43.63641_-73.507418_20210922","(PLECOPTERA) PERLIDAE"
"43.63641_-73.507418_20210922","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.63641_-73.507418_20210922","(PLECOPTERA) PTERONARCIDAE"
"43.63641_-73.507418_20210922","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.63641_-73.507418_20210922","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.63991_73.506861_20210922","(WORMLIKE) OLIGOCHAETA"
"43.63991_73.506861_20210922","(DIPTERA) LIMONIIADAE"
"43.63991_73.506861_20210922","(TRICHOPTERA) ODONTOCERIDAE"
"43.63991_73.506861_20210922","(DIPTERA) SIMULIIDAE"
"43.63991_73.506861_20210922","(PLECOPTERA) PERLIDAE"
"43.63991_73.506861_20210922","(ODONATA: ANISOPTERA) AESHNIDAE"
"43.63991_73.506861_20210922","(COLEOPTERA) PSEPHENIDAE"
"43.63991_73.506861_20210922","(MEGALOPTERA) CORYDALIDAE"
"43.63991_73.506861_20210922","(TRICHOPTERA) GLOSSOSOMATIDAE"
"43.63991_73.506861_20210922","(PLECOPTERA) PTERONARCIDAE"
"43.63991_73.506861_20210922","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.63991_73.506861_20210922","(TRICHOPTERA) RHYACOPHILIDAE"
"43.63991_73.506861_20210922","(EPHEMEROPTERA) BAETIDAE"
"43.63991_73.506861_20210922","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.63991_73.506861_20210922","(PLECOPTERA) PELTOPERLIDAE"
"43.63991_73.506861_20210922","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.74722_-73.50028_20210828","(ODONATA: ANISOPTERA) AESHNIDAE"
"43.74722_-73.50028_20210828","(DIPTERA: CHIRONOMIDAE) "
"43.74722_-73.50028_20210828","(ODONATA: ANISOPTERA) CORDULEGASTRIDAE"
"43.74722_-73.50028_20210828","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.74722_-73.50028_20210828","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.74722_-73.50028_20210828","(PLECOPTERA) PERLIDAE"
"43.74722_-73.50028_20210828","(MEGALOPTERA) CORYDALIDAE"
"43.74722_-73.50028_20210828","(EPHEMEROPTERA) BAETIDAE"
"43.74722_-73.50028_20210828","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.72966_-73.501025_20210810","(MEGALOPTERA) CORYDALIDAE"
"43.72966_-73.501025_20210810","(EPHEMEROPTERA) BAETIDAE"
"43.72966_-73.501025_20210810","(TRICHOPTERA) LEPIDOSTOMATIDAE"
"43.72966_-73.501025_20210810","(COLEOPTERA) ELMIDAE"
"43.72966_-73.501025_20210810","(PLECOPTERA) PERLIDAE"
"43.72966_-73.501025_20210810","(DIPTERA) CHIRONOMIDAE"
"43.72966_-73.501025_20210810","(PLECOPTERA) PTERONARCIDAE"
"43.72966_-73.501025_20210810","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.72966_-73.501025_20210810","(TRICHOPTERA) GLOSSOSOMATIDAE"
"43.72966_-73.501025_20210810","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.72966_-73.501025_20210810","(TRICHOPTERA) RHYACOPHILIDAE"
"43.72966_-73.501025_20210810","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.61559_-73.62215_20210810","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.61559_-73.62215_20210810","(DIPTERA) SIMULIIDAE"
"43.61559_-73.62215_20210810","(PLECOPTERA) PERLODIDAE"
"43.61559_-73.62215_20210810","(DIPTERA) ATHERICIDAE"
"43.61559_-73.62215_20210810","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.61559_-73.62215_20210810","(EPHEMEROPTERA) BAETIDAE"
"43.61559_-73.62215_20210810","(PLECOPTERA) CHLOROPERLIDAE"
"43.61559_-73.62215_20210810","(DIPTERA) LIMONIIDAE"
"43.61559_-73.62215_20210810","(ODONATA: ANISOPTERA) AESHNIDAE"
"43.61559_-73.62215_20210810","(DIPTERA) TIPULIDAE"
"43.61559_-73.62215_20210810","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.61559_-73.62215_20210810","(PLECOPTERA) PERLIDAE"
"43.61559_-73.62215_20210810","(EPHEMEROPTERA) "
"43.43616_-73.718058_20210729","(DIPTERA) SIMULIIDAE"
"43.43616_-73.718058_20210729","(DIPTERA) LIMONIIDAE"
"43.43616_-73.718058_20210729","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.43616_-73.718058_20210729","(MEGALOPTERA) CORYDALIDAE"
"43.43616_-73.718058_20210729","(EPHEMEROPTERA) BAETIDAE"
"43.43616_-73.718058_20210729","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.43616_-73.718058_20210729","(PLECOPTERA) PERLIDAE"
"43.43616_-73.718058_20210729","(TRICHOPTERA) RHYACOPHILIDAE"
"43.3995_-73.728054_20210713","() "
"43.3995_-73.728054_20210713","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.3995_-73.728054_20210713","(DIPTERA) LIMONIIDAE"
"43.3995_-73.728054_20210713","(OTHER) "
"43.3995_-73.728054_20210713","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.3995_-73.728054_20210713","(PLECOPTERA) PTERONARCIDAE"
"43.3995_-73.728054_20210713","(TRICHOPTERA) RHYACOPHILIDAE"
"43.3995_-73.728054_20210713","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.3995_-73.728054_20210713","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.3995_-73.728054_20210713","(WORMLIKE) TRICLADIDA, PLANARIDAE"
"43.3995_-73.728054_20210713","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.3995_-73.728054_20210713","(TRICHOPTERA) HELICOPSYCHIDAE"
"43.43861_-73.726944_20210701","() "
"43.43861_-73.726944_20210701","(WORMLIKE) TRICLADIDA, PLANARIDAE"
"43.43861_-73.726944_20210701","(TRICHOPTERA) RHYACOPHILIDAE"
"43.43861_-73.726944_20210701","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.43861_-73.726944_20210701","(PLECOPTERA) NEMOURIDAE"
"43.43861_-73.726944_20210701","(COLEOPTERA) PSEPHENIDAE"
"43.43861_-73.726944_20210701","(EPHEMEROPTERA) BAETIDAE"
"43.43861_-73.726944_20210701","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.43861_-73.726944_20210701","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.43861_-73.726944_20210701","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"43.43861_-73.726944_20210701","(COLEOPTERA) ELMIDAE"
"43.43861_-73.726944_20210701","(DIPTERA: CHIRONOMIDAE) "
"43.43861_-73.726944_20210701","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.43861_-73.726944_20210701","(PLECOPTERA) PTERONARCIDAE"
"43.43861_-73.726944_20210701","(DIPTERA) LIMONIIDAE"
"43.43861_-73.726944_20210701","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.43861_-73.726944_20210701","(CRUSTACEA: ISOPODA) ASELLOTA"
"43.43861_-73.726944_20210701","(EPHEMEROPTERA) BAETIDAE"
"43.43861_-73.726944_20210701","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.43861_-73.726944_20210701","(MEGALOPTERA) CORYDALIDAE"
"43.56344_-73.653237_20210709","(EPHEMEROPTERA) BAETIDAE"
"43.56344_-73.653237_20210709","(COLEOPTERA) ELMIDAE"
"43.56344_-73.653237_20210709","(DIPTERA) UNDET. DIPTERA"
"43.56344_-73.653237_20210709","(DIPTERA: CHIRONOMIDAE) CHIRONOMUS"
"43.56344_-73.653237_20210709","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.56344_-73.653237_20210709","(WORMLIKE) OLIGOCHAETA"
"43.56344_-73.653237_20210709","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.56344_-73.653237_20210709","(OTHER) "
"43.56344_-73.653237_20210709","(WORMLIKE) HIRUDINEA"
"43.56344_-73.653237_20210709","(MEGALOPTERA) CORYDALIDAE"
"43.56344_-73.653237_20210709","(DIPTERA: CHIRONOMIDAE) CHIRONOMUS"
"43.56344_-73.653237_20210709","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.56344_-73.653237_20210709","(CRUSTACEA: DECAPODA) PLEOCYEMATA: CAMBARIDAE"
"43.56344_-73.653237_20210709","(COLEOPTERA) PSEPHENIDAE"
"43.56344_-73.653237_20210709","(PLECOPTERA) LEUCTRIDAE"
"43.56344_-73.653237_20210709","(MEGALOPTERA) CORYDALIDAE"
"43.56344_-73.653237_20210709","(WORMLIKE) OLIGOCHAETA"
"43.57533_-73.80309_20210701","(DIPTERA) TIPULIDAE"
"43.57533_-73.80309_20210701","(TRICHOPTERA) POLYCENTROPODIDAE"
"43.57533_-73.80309_20210701","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.57533_-73.80309_20210701","(COLEOPTERA) PSEPHENIDAE"
"43.57533_-73.80309_20210701","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.57533_-73.80309_20210701","(PLECOPTERA) PERLODIDAE"
"43.57533_-73.80309_20210701","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.57533_-73.80309_20210701","(DIPTERA) ATHERICIDAE"
"43.57533_-73.80309_20210701","(CRUSTACEA) AMPHIPODA"
"43.57533_-73.80309_20210701","(DIPTERA) LIMONIIDAE"
"43.57533_-73.80309_20210701","(DIPTERA) ATHERICIDAE"
"43.57533_-73.80309_20210701","(TRICHOPTERA) RHYACOPHILIDAE"
"43.57533_-73.80309_20210701","(PLECOPTERA) PERLIDAE"
"43.57533_-73.80309_20210701","(COLEOPTERA) PSEPHENIDAE"
"43.57533_-73.80309_20210701","(TRICHOPTERA) LIMNEPHILIDAE"
"43.57533_-73.80309_20210701","(PLECOPTERA) PERLIDAE"
"43.57533_-73.80309_20210701","(COLEOPTERA) ELMIDAE"
"43.48974_-73.682396_20210701","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.48974_-73.682396_20210701","(PLECOPTERA) PTERONARCIDAE"
"43.48974_-73.682396_20210701","(DIPTERA) TIPULIDAE"
"43.48974_-73.682396_20210701","(PLECOPTERA) PERLIDAE"
"43.48974_-73.682396_20210701","(COLEOPTERA) PSEPHENIDAE"
"43.48974_-73.682396_20210701","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.48974_-73.682396_20210701","(MEGALOPTERA) SIALIDAE"
"43.48974_-73.682396_20210701","(PLECOPTERA) PERLIDAE"
"43.48974_-73.682396_20210701","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.48974_-73.682396_20210701","(EPHEMEROPTERA) BAETIDAE"
"43.48974_-73.682396_20210701","(ODONATA: ANISOPTERA) GOMPHIDAE"
"43.48974_-73.682396_20210701","(DIPTERA) TIPULIDAE"
"43.48974_-73.682396_20210701","(DIPTERA) SIMULIIDAE"
"43.48974_-73.682396_20210701","(TRICHOPTERA) RHYACOPHILIDAE"
"43.48974_-73.682396_20210701","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.48974_-73.682396_20210701","(COLEOPTERA) ELMIDAE"
"43.48974_-73.682396_20210701","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.48974_-73.682396_20210701","(PLECOPTERA) PERLODIDAE"
"43.48974_-73.682396_20210701","(TRICHOPTERA) POLYCENTROPODIDAE"
"43.48974_-73.682396_20210701","(OTHER) "
"43.62591_-73.60712_20210701","(EPHEMEROPTERA) ISONYCHIIDAE"
"43.62591_-73.60712_20210701","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.62591_-73.60712_20210701","(COLEOPTERA) ELMIDAE"
"43.62591_-73.60712_20210701","(TRICHOPTERA) PHILOPOTAMIDAE"
"43.62591_-73.60712_20210701","(PLECOPTERA) PERLIDAE"
"43.62591_-73.60712_20210701","(ODONATA: ANISOPTERA) GOMPHIDAE"
"43.62591_-73.60712_20210701","(COLEOPTERA) PSEPHENIDAE"
"43.62591_-73.60712_20210701","(ODONATA: ANISOPTERA) AESHNIDAE"
"43.62591_-73.60712_20210701","(DIPTERA: CHIRONOMIDAE) "
"43.62591_-73.60712_20210701","(DIPTERA) LIMONIIADAE"
"43.62591_-73.60712_20210701","(PLECOPTERA) PTERONARCIDAE"
"43.62591_-73.60712_20210701","(TRICHOPTERA) RHYACOPHILIDAE"
"43.62591_-73.60712_20210701","(MEGALOPTERA) CORYDALIDAE"
"43.62591_-73.60712_20210701","(MOLLUSCA: GASTROPODA) PHYSIDAE"
"43.62591_-73.60712_20210701","(EPHEMEROPTERA) HEPTAGENIIDAE"
"43.62591_-73.60712_20210701","(TRICHOPTERA) GLOSSOSOMATIDAE"
"43.62591_-73.60712_20210701","(EPHEMEROPTERA) BAETIDAE"
"43.62591_-73.60712_20210701","(EPHEMEROPTERA) EPHEMERELLIDAE"
"43.62591_-73.60712_20210701","(WORMLIKE) HIRUDINEA"
"43.62591_-73.60712_20210701","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.62591_-73.60712_20210701","(TRICHOPTERA) HYDROPSYCHIDAE"
"43.62591_-73.60712_20210701","(COLEOPTERA) ELMIDAE"
"43.62591_-73.60712_20210701","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"40.74827_-73.15653_20210922","(TRICHOPTERA) HYDROPSYCHIDAE"
"40.74827_-73.15653_20210922","(CRUSTACEA: AMPHIPODA) GAMMARIDEA"
"40.74827_-73.15653_20210922","(PLECOPTERA) PERLIDAE"
"40.74827_-73.15653_20210922","(MOLLUSCA: GASTROPODA) PHYSIDAE"
"40.74827_-73.15653_20210922","(MOLLUSCA: BIVALVIA) CORBICULIDAE"
"40.74827_-73.15653_20210922","(DIPTERA) TIPULIDAE"
"40.74827_-73.15653_20210922","(TRICHOPTERA) HYDROPSYCHIDAE"
"40.74827_-73.15653_20210922","(COLEOPTERA) PSEPHENIDAE"
"40.74827_-73.15653_20210922","(DIPTERA) TIPULIDAE"
"40.74827_-73.15653_20210922","(ODONATA: ANISOPTERA) GOMPHIDAE"
"41.48287_-74.086142_20210921","(TRICHOPTERA) HYDROPSYCHIDAE"
"41.48287_-74.086142_20210921","(COLEOPTERA) PSEPHENIDAE"
"41.48287_-74.086142_20210921","(DIPTERA) TIPULIDAE"
